neis_code,name,region,gu,office_code,address
7281110,대구서동초등학교,대구광역시교육청,달성군,D10,대구광역시 달성군 다사읍 서재로7길 55
7281111,대구세현초등학교,대구광역시교육청,달성군,D10,대구광역시 달성군 구지면 국가산단대로66길 10
7281112,대구포산초등학교,대구광역시교육청,달성군,D10,대구광역시 달성군 현풍읍 테크노북로 80
7281127,대구테크노초등학교,대구광역시교육청,달성군,D10,대구광역시 달성군 유가읍 현풍로 245
7321012,대청초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 대청면 대청로244번길 110
7321013,덕적초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 덕적면 덕적남로 15
7321014,백령초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 백령면 백령로316번길 91
7321015,북포초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 백령면 가을길 117
7321016,연평초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 연평면 연평로137번길 101
7321017,영흥초등학교,인천광역시교육청,옹진군,E10,인천광역시 옹진군 영흥면 영흥로 440-8
7321018,인천경원초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 경인로 511
7321019,인천공항초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 신도시남로 43
7321020,인천관교초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 인하로 414
7321021,인천남부초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 인주대로366번길 22
7321022,인천대화초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 석정로301번길 13
7321023,인천도화초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 경인로 242
7321024,인천만석초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 제물량로 412
7321025,인천문학초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 매소홀로 553
7321026,인천백학초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 매소홀로446번길 25
7321027,인천삼목초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 신도시북로 42
7321028,인천서림초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 금곡로 105
7321029,인천서화초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 송림로 250
7321030,인천서흥초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 샛골로 189
7321031,인천석암초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 주안동로 46
7321032,인천송림초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 화도진로 10
7321033,인천송월초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 자유공원로 106-8
7321034,인천송현초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 송화로 45
7321035,인천숭의초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 장천로 99
7321036,인천승학초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 주승로 259
7321037,인천신광초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 인중로 63
7321038,인천신선초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 축항대로291번길 33
7321039,인천신흥초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 제물량로 134
7321040,인천연안초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 연안부두로33번길 53
7321041,인천연학초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 주승로 20
7321042,인천영종초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 하늘달빛로 133
7321043,인천용유초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 남북로87번길 4
7321044,인천용일초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 인주대로 244
7321045,인천용정초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 독정안길 26
7321046,인천용현남초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 매소홀로 133
7321047,인천용현초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 낙섬동로 83
7321048,인천운남초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 운남서로 38
7321049,인천운서초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 운서2로 57
7321050,인천인주초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 매소홀로475번길 53
7321051,인천주안남초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 인주대로434번길 11
7321052,인천주안북초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 석정로375번길 14
7321053,인천주안초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 남주길69번길 16
7321054,인천창영초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 우각로15번길 16
7321055,인천학산초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 한나루로357번길 66
7321056,인천학익초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 한나루로403번길 122
7321059,인천공항초등학교신도분교장,인천광역시교육청,옹진군,E10,인천광역시 옹진군 북도면 신도로896번길 18-31
7321060,인천남부초등학교이작분교장,인천광역시교육청,옹진군,E10,인천광역시 옹진군 자월면 대이작로 60
7321061,인천삼목초등학교장봉분교장,인천광역시교육청,옹진군,E10,인천광역시 옹진군 북도면 장봉로 553
7321062,인천영종초등학교금산분교장,인천광역시교육청,중구,E10,인천광역시 중구 백운로414번길 63-50
7321064,인천용현남초등학교자월분교장,인천광역시교육청,옹진군,E10,인천광역시 옹진군 자월면 자월서로 177
7321065,인천주안남초등학교승봉분교장,인천광역시교육청,옹진군,E10,인천광역시 옹진군 자월면 승봉로67번길 43-18
7321066,영화초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 우각로 39
7321067,인천동명초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 송림로70번길 10
7321068,인성초등학교,인천광역시교육청,제물포구,E10,인천광역시 제물포구 신포로39번길 42
7321196,인천하늘초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 은하수로 294
7321214,인천용학초등학교,인천광역시교육청,미추홀구,E10,인천광역시 미추홀구 용정공원로83번길 9
7321221,인천중산초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 두미포로 100
7321228,인천별빛초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 은하수로 402
7321236,인천윤슬초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 영종대로278번길 27
7321238,인천달빛초등학교,인천광역시교육청,영종구,E10,인천광역시 영종구 은하수로 124
7331011,인천갈산초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 갈월동로 55
7331012,인천갈월초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 주부토로 165
7331013,인천개흥초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 길주남로65번길 11
7331014,인천구산초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부개로 93
7331015,인천굴포초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 충선로234번길 19
7331016,인천금마초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 일신로 88
7331017,인천대정초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 안남로 115
7331018,인천동수초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 동수로120번길 10
7331019,인천동암초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 동암남로35번길 4
7331020,인천마곡초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 마곡로27번길 16
7331021,인천마장초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 안남로 266
7331022,인천미산초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 원적로 391
7331023,인천백운초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 아트센터로 130
7331024,인천부개서초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부일로 39
7331025,인천부개초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 마분로 9
7331026,인천부곡초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 마장로272번길 73
7331027,인천부광초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 충선로 104
7331028,인천부내초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 수변로 129
7331029,인천부마초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 안남로253번길 41
7331030,인천부원초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 원적로472번길 29
7331031,인천부일초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부흥북로 175
7331032,인천부평남초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 경인로911번길 28
7331033,인천부평동초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부평대로88번길 19
7331034,인천부평북초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 주부토로 292
7331035,인천부평서초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부평문화로53번길 19
7331036,인천부흥초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부흥로366번길 34
7331037,인천산곡남초등학교,인천광역시교육청,부평구,E10,인천광역시 부평구 부흥로144번길 30
